phylum,class,order,family,genus,species,common_name,species_type,dive_location,latitude,longitude,lcode,rw_number,survey_date,drange1,drange2
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,gunnii,Purple sea star,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Uniophora,granifera,Knobby Sea Star,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Sycozoa,cerebriformis,Brain Sea Squirt,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Ecklonia,radiata,Common Kelp,Marine Plants,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Ochrophyta,Phaeophyceae,Fucales,Sargassaceae,Sargassum,sp.,Sargassum,Marine Plants,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Phyllopteryx,taeniolatus,Common Seadragon (aka. Weedy Seadragon),Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Gerreidae,Parequula,melbournensis,Silverbelly,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,lineolata,Silver Sweep,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Atypichthys,strigatus,Mado,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Pomacentridae,Parma,victoriae,Scalyfin,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,freycineti,Six Spined Leatherjacket,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Flinders pier,-38.4758,145.0287,51,345,14/01/2014,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Flinders pier,-38.4758,145.0287,51,559,22/01/2014,0,5
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,Flinders pier,-38.4758,145.0287,51,559,22/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Omegophora,armilla,Ringed Toadfish,Fish Species,Flinders pier,-38.4758,145.0287,51,559,22/01/2014,0,5
Mollusca,Gastropoda,,Fissurellidae,Scutus,antipodes,Elephant Snail,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Mollusca,Gastropoda,,Phasianellidae,Phasianella,australis,Pheasant Snail,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Mollusca,Gastropoda,Nudibranchia,Polyceridae,Tambja,verconis,Vercos Nudibranch (aka. Blue-yellow Sea Slug),Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Mollusca,Cephalopoda,Myopsida,Loliginidae,Sepioteuthis,australis,Southern Calamari Squid,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Echinodermata,Asteroidea,Valvatida,Asteropseidae,Petricia,vernicina,Velvet Sea Star,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Uniophora,granifera,Knobby Sea Star,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Aracanidae,Aracana,ornata,Ornate Cowfish,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Diodontidae,Diodon,nichthemerus,Globefish,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Porifera,Demospongiae,Dendroceratida,Darwinellidae,Dendrilla,rosea,Rose Sponge,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Anthothoe,albocincta,Orange and White Striped Anenome (Striped Anemone),Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,sp.,Featherduster Worm,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,frontalis,Common Hermit Crab (aka. Smooth Hermit Crab),Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Mollusca,Gastropoda,,Fasciolariidae,Australaria,australasia,Tulip Shell,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,gunnii,Purple sea star,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Sycozoa,cerebriformis,Brain Sea Squirt,Invertebrates,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Elasmobranchii,Myliobatiformes,Dasyatididae,Dasyatis,thetidis,Smooth Stingray (aka.Black Stingray),Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Phyllopteryx,taeniolatus,Common Seadragon (aka. Weedy Seadragon),Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Gerreidae,Parequula,melbournensis,Silverbelly,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Mullidae,Upeneichthys,lineatus,Blue-lined Goatfish,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Atypichthys,strigatus,Mado,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,fuscus,Red Morwong,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Dactylophora,nigricans,Dusky Morwong,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Perciformes,Odacidae,Haletta,semifasciata,Blue Weed Whiting (aka Blue Rock Whiting),Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,spilomelanurus,Bridled Leatherjacket,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,freycineti,Six Spined Leatherjacket,Fish Species,Flinders pier,-38.4758,145.0287,51,345,24/01/2014,0,5
Arthropoda,Pycnogonida,Pantopoda,Callipallenidae,Pseudopallene,ambigua,Yellow Sea Spider,Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,edwardsii,Southern Rock Lobster,Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Australostichopus,mollis,Soft Sea Cucumber,Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,Ectocarpus,sp.,Ectocarpus,Marine Plants,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chlorophyta,Ulvophyceae,Cladophorales,Cladaphoraceae,Cladophora,sp.,Green Filamentous,Marine Plants,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Rhodophyta,Florideophyceae,Plocamiales,Plocamiaceae,Plocamium,dilatatum,Red Fleshy,Marine Plants,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Amphiroa,anceps,Branching Coralline,Marine Plants,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Encrusting,sp.,Encrusting Coralline,Marine Plants,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chordata,Actinopteri,Perciformes,Plesiopidae,Paraplesiops,meleagris,Southern Blue Devil (aka. Blue Devil),Fish Species,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chordata,Actinopteri,Perciformes,Plesiopidae,Trachinops,caudimaculatus,Southern Hulafish,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chordata,Actinopteri,Perciformes,Enoplosidae,Enoplosus,armatus,Old Wife,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Chordata,Actinopteri,Perciformes,Pentacerotidae,Pentaceropsis,recurvirostris,Long-snouted Boarfish,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,13/01/2004,10,20
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Nectria,macrobrachia,Bright Granulated Sea Star(Concave-plate Sea Star),Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Perciformes,Plesiopidae,Paraplesiops,meleagris,Southern Blue Devil (aka. Blue Devil),Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Perciformes,Pempheridae,Pempheris,multiradiata,Common Bullseye,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Perciformes,Kyphosidae,Tilodon,sexfasciatus,Moonlighter,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Perciformes,Cheilodactylidae,Cheilodactylus,nigripes,Magpie Perch (aka. Magpie Morwong),Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,tetricus,Blue - Throated Wrasse,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,spilomelanurus,Bridled Leatherjacket,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,vittiger,Toothbrush Leatherjacket,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Eubalichthys,gunii,Gunns Leatherjacket,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,freycineti,Six Spined Leatherjacket,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Meuschenia,hippocrepis,Horseshoe Leatherjacket,Fish Species,Foggy Reef,-38.2937,144.6259,88,178,12/04/2004,0,20
Chordata,Elasmobranchii,Myliobatiformes,Dasyatididae,Dasyatis,thetidis,Smooth Stingray (aka.Black Stingray),Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Scorpaeniformes,Platycephalidae,Platycephalus,bassensis,Southern Sand Flathead (aka.Sand Flathead),Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Anthothoe,albocincta,Orange and White Striped Anenome (Striped Anemone),Invertebrates,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Echinodermata,Asteroidea,Valvatida,Goniasteridae,Tosia,australis,Biscuit Sea Star (aka. Lesser Biscuit Star),Invertebrates,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Coscinasterias,muricata,Eleven Armed Sea Star,Invertebrates,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Herdmania,momus,Red-throat Sea Squirt,Invertebrates,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Perciformes,Blenniidae,Parablennius,tasmanianus,Tasmanian Blenny,Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Syngnathiformes,Sygnathidae,Hippocampus,abdominalis,Potbelly Seahorse (aka. Big Bellied Seahorse),Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Acanthaluteres,spilomelanurus,Bridled Leatherjacket,Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Tetraodontiformes,Monocanthidae,Brachaluteres,jacksonianus,Pygmy Leatherjacket,Fish Species,Frankston Pier,-38.1456,145.1155,152,345,11/02/2011,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Cnidaria,Scyphozoa,Rhizostomeae,Catostylidae,Catostylus,mosaicus,Sea Blubber,Invertebrates,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Cephaloscyllium,laticeps,Draughtboard Shark,Fish Species,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Chordata,Actinopteri,Anguilliformes,Muraenidae,Gymnothorax,prasinus,Green Moray Eel,Fish Species,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Chordata,Actinopteri,Perciformes,Labridae,Achoerodus,viridis,Eastern Blue Groper,Fish Species,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Gabo Island,-37.5579,149.9078,149,273,4/12/2010,0,5
Chordata,Actinopteri,Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,Smooth Toadfish,Fish Species,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Echinodermata,Asteroidea,Valvatida,Asterinidae,Meridiastra,calcar,Variable Sea Star,Invertebrates,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Echinodermata,Echinoidea,Camarodonta,Echinometridae,Heliocidaris,erythrogramma,Common Sea Urchin,Invertebrates,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Ochrophyta,Phaeophyceae,Fucales,Durvillaeaceae,Durvillaea,potatorum,Bull Kelp,Marine Plants,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Chordata,Actinopteri,Perciformes,Labridae,Eupetrichthys,angustipes,Snakeskin Wrasse,Fish Species,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Chordata,Actinopteri,Perciformes,Labridae,Notolabrus,fucicola,Saddled Wrasse,Fish Species,Grey River,-38.6828,143.841,76,37,22/12/2005,0,5
Chordata,Elasmobranchii,Myliobatiformes,Dasyatididae,Dasyatis,thetidis,Smooth Stingray (aka.Black Stingray),Fish Species,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Girella,zebra,Zebra fish,Fish Species,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Chordata,Actinopteri,Perciformes,Kyphosidae,Scorpis,aequipinnis,Sea Sweep,Fish Species,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,bergquistae,Golfball Sponge,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Arthropoda,Malacostraca,Decapoda,Plagusiidae,Guinusia,chabrus,Red Bait Crab,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Arthropoda,Malacostraca,Decapoda,Majidae,Naxia,sp.,Decorator Crab,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,edwardsii,Southern Rock Lobster,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Mollusca,Gastropoda,,Haliotidae,Haliotis,rubra,Blacklip Abalone,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Mollusca,Gastropoda,,Fissurellidae,Scutus,antipodes,Elephant Snail,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,australis,Sea Tulip,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Chordata,Ascidiacea,Aplousobranchia,Pyuridae,Pyura,stolonifera,Cunjevoi,Invertebrates,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,String Kelp,Marine Plants,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Ochrophyta,Phaeophyceae,Fucales,Durvillaeaceae,Durvillaea,potatorum,Bull Kelp,Marine Plants,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Ochrophyta,Phaeophyceae,Fucales,Seirococcaceae,Phyllospora,comosa,Cray Weed,Marine Plants,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Encrusting,sp.,Encrusting Coralline,Marine Plants,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
Chordata,Actinopteri,Perciformes,Chironemidae,Chironemus,marmoratus,Eastern Kelpfish (aka. Kelpfish),Fish Species,Grey River,-38.6828,143.841,76,37,26/05/2008,0,5
